Temp Sensor 1,Soil Moisture 1,Soil Moisture 2,Timestamp
26.1,62,67.1,1717356007370
26.1,61.8,67,1717356010369
26.1,61.8,67,1717356013368
26.1,62.1,67,1717356016370
26.1,62.1,67,1717356019264
26.1,62,67,1717356022369
26.1,62,67,1717356025369
26.1,62.5,66.9,1717356028369
26.1,62.5,66.9,1717356031369
26.1,61.9,67.1,1717356034369
26.1,61.9,67.1,1717356037369
26.1,62,67.1,1717356040369
26.1,62,67.1,1717356043548
26.1,61.9,67,1717356046430
26.1,62.1,67,1717356049625
26.1,62.1,67,1717356052730
26.1,62,67.1,1717356055729
26.1,62,67.1,1717356058730
26.1,62.1,67,1717356061730
26.1,62.1,67,1717356064730
26.1,61.9,67,1717356067730
26.1,61.9,67,1717356070730
26.1,61.9,67.1,1717356073729
26.1,61.9,67.1,1717356076730
26.1,61.9,67.1,1717356079731
26.1,61.9,67.1,1717356082730
26.1,61.8,67.1,1717356085730
26.1,61.8,67.1,1717356088791
26.1,62.1,67,1717356091791
26.1,62.1,67.1,1717356095090
26.1,62.1,67.1,1717356098090
26.1,61.8,67.1,1717356101090
26.1,61.8,67.1,1717356104090
26.1,61.9,67,1717356107090
26.1,61.9,67,1717356110090
26.1,62,67,1717356113090
26.1,62,67,1717356116091
26.1,62,67,1717356119090
26.1,62,67,1717356122091
26.1,61.9,66.9,1717356125090
26.1,61.9,66.9,1717356128090
26.1,61.9,67,1717356131090
26.1,61.9,67,1717356134151
26.1,62,67,1717356137151
26.1,62,66.9,1717356140451
26.1,62,66.9,1717356143451
26.1,61.8,67.1,1717356146451
26.1,61.8,67.1,1717356149450
26.1,61.8,66.9,1717356152451
26.1,61.8,66.9,1717356155451
26.1,61.9,66.9,1717356158451
26.1,61.9,66.9,1717356161451
26.1,61.9,66.8,1717356164451
26.1,61.9,66.8,1717356167451
26.1,62,67,1717356170452
26.1,62,67,1717356173347
26.1,62,66.9,1717356176451
26.1,62,66.9,1717356179512
26.1,61.9,67,1717356182512
26.1,62,67,1717356185812
26.1,62,67,1717356188811
26.1,62,67,1717356191812
26.1,62,67,1717356194812
26.1,62,67.1,1717356197812
26.1,62,67.1,1717356200812
26.1,61.9,67.1,1717356203706
26.1,61.9,67.1,1717356206813
26.1,62.1,67,1717356209813
26.1,62.1,67,1717356212812
26.1,62,67,1717356215811
26.1,62,67,1717356218811
26.1,61.9,67,1717356221811
26.1,61.9,67,1717356224811
26.1,61.9,67.1,1717356227873
26.1,62,67,1717356231173
26.1,62,67,1717356234067
26.1,62,67,1717356237171
26.1,62,67,1717356240171
26.1,61.8,67.1,1717356243172
26.1,61.8,67.1,1717356246171
26.1,62,67.1,1717356249171
26.1,62,67.1,1717356252172
26.1,61.9,67,1717356255172
26.1,61.9,67,1717356258173
26.1,62,67,1717356261173
26.1,62,67,1717356264068
26.1,61.8,67,1717356267173
26.1,61.8,67,1717356270232
26.1,62,67,1717356273237
26,61.9,67,1717356276534
26,61.9,67,1717356279532
26,62,67,1717356282532
26,62,67,1717356285533
26.1,61.9,67.1,1717356288533
26.1,61.9,67.1,1717356291534
26,61.9,67.1,1717356294428
26,61.9,67.1,1717356297532
26,62,67.1,1717356300534
26,62,67.1,1717356303534
26.1,61.9,67,1717356306533
26.1,61.9,67,1717356309535
26,61.9,67.1,1717356312533
26,61.9,67.1,1717356315533
26.1,61.8,67,1717356318593
26,61.9,67,1717356321894
26,61.9,67,1717356324893
26,61.8,67.1,1717356327893
26,61.8,67.1,1717356330894
26,62,67,1717356333894
26,62,67,1717356336893
26,61.8,67,1717356339893
26,61.8,67,1717356342893
26,62,67,1717356345893
26,62,67,1717356348896
26,61.9,66.9,1717356351893
26,61.9,66.9,1717356354894
26,62.5,67.1,1717356357893
26,62.5,67.1,1717356360894
26,62,67.1,1717356363954
26,61.9,67,1717356367254
26,61.9,67,1717356370255
26,61.9,67,1717356373255
26,61.9,67,1717356376254
26,61.9,66.9,1717356379254
26,61.9,66.9,1717356382254
26,62,67,1717356385253
26,62,67,1717356388358
26,61.9,67.1,1717356391253
26,61.9,67.1,1717356394261
26,61.9,67,1717356397254
26,61.9,67,1717356400254
26,62,67.1,1717356403254
26,62,67.1,1717356406254
26,61.8,66.9,1717356409314
26,61.8,66.9,1717356412614
26,61.8,66.9,1717356415614
26,62,66.9,1717356418510
26,62,66.9,1717356421614
26,62,67.1,1717356424614
26,62,67.1,1717356427613
26,62,67,1717356430615
26,62,67,1717356433614
26,61.9,67,1717356436616
26,61.9,67,1717356439615
26,61.8,67.1,1717356442615
26,61.8,67.1,1717356445616
25.9,62,66.9,1717356448511
25.9,62,66.9,1717356451615
25.9,61.8,67,1717356454676
26,61.9,67,1717356457975
26,61.9,67,1717356460976
25.9,61.9,66.9,1717356463975
25.9,61.9,66.9,1717356466976
25.9,62,67.1,1717356469975
25.9,62,67.1,1717356472975
25.9,61.8,66.9,1717356475976
25.9,61.8,66.9,1717356478871
26,61.9,67.1,1717356481976
26,61.9,67.1,1717356484976
25.9,61.8,67,1717356487975
25.9,61.8,67,1717356490976
25.9,61.9,67.1,1717356493976
25.9,61.9,67.1,1717356496977
25.9,62,66.9,1717356500038
25.9,61.9,66.9,1717356503336
25.9,61.9,66.9,1717356506335
25.9,61.9,67,1717356509233
25.9,61.9,67,1717356512336
25.9,61.8,67,1717356515335
25.9,61.8,67,1717356518335
25.9,61.8,67,1717356521336
25.9,61.8,67,1717356524335
25.9,61.9,67,1717356527335
25.9,61.9,67,1717356530336
25.9,62,66.9,1717356533336
25.9,62,66.9,1717356536337
25.9,61.9,67,1717356539336
25.9,61.9,67,1717356542340
25.9,61.7,66.9,1717356545395
25.9,61.7,66.9,1717356548696
25.9,61.7,66.9,1717356551591
25.9,61.8,66.9,1717356554697
25.9,61.8,66.9,1717356557697
25.9,61.8,67.1,1717356560697
25.9,61.8,67.1,1717356563697
25.9,61.9,66.9,1717356566696
25.9,61.9,66.9,1717356569699
25.9,61.9,66.9,1717356572696
25.9,61.9,66.9,1717356575697
25.9,61.9,66.9,1717356578697
25.9,61.9,66.9,1717356581696
25.9,61.9,67.1,1717356584697
25.9,61.9,67.1,1717356587698
25.9,61.9,66.9,1717356590757
25.9,62,66.8,1717356594057
25.9,62,66.8,1717356597058
25.9,61.9,66.8,1717356600059
25.9,61.9,66.8,1717356603058
25.9,61.9,66.9,1717356606056
25.9,61.9,66.9,1717356609058
25.9,61.9,67,1717356612058
25.9,61.9,67,1717356615057
25.9,61.8,66.9,1717356618056
25.9,61.8,66.9,1717356621058
25.9,61.9,66.8,1717356624058
25.9,61.9,66.8,1717356627059
25.9,62.1,66.8,1717356630059
25.9,62.1,66.8,1717356632953
25.9,61.8,66.8,1717356636117
25.9,61.8,66.9,1717356639417
25.9,61.8,66.9,1717356642418
25.9,62,66.9,1717356645419
25.9,62,66.9,1717356648419
25.9,61.8,66.9,1717356651418
25.9,61.8,66.9,1717356654417
25.9,61.9,66.8,1717356657420
25.9,61.9,66.8,1717356660417
25.9,62,66.8,1717356663313
25.9,62,66.8,1717356666418
25.9,62.1,66.8,1717356669418
25.9,62.1,66.8,1717356672418
25.9,61.9,66.9,1717356675419
25.9,61.9,66.9,1717356678418
25.9,62,66.8,1717356681479
25.9,62.1,66.9,1717356684778
25.9,62.1,66.9,1717356687779
25.9,61.8,66.8,1717356690780
25.9,61.8,66.8,1717356693674
25.9,61.9,66.8,1717356696779
25.9,61.9,66.8,1717356699778
25.9,62,66.8,1717356702779
25.9,62,66.8,1717356705778
25.9,61.9,66.8,1717356708780
25.9,61.9,66.8,1717356711780
25.9,61.8,66.8,1717356714778
25.9,61.8,66.8,1717356717779
25.9,61.9,66.8,1717356720778
25.9,61.9,66.8,1717356723675
25.9,61.8,66.8,1717356726839
25.9,62,66.8,1717356730140
25.9,62,66.8,1717356733140
25.9,61.8,66.8,1717356736140
25.9,61.8,66.8,1717356739139
25.9,61.8,66.9,1717356742139
25.9,61.8,66.9,1717356745139
25.9,61.7,66.8,1717356748139
25.9,61.7,66.8,1717356751139
25.9,61.7,66.9,1717356754035
25.9,61.7,66.9,1717356757140
25.9,61.9,66.9,1717356760141
25.9,61.9,66.9,1717356763139
25.9,61.8,66.8,1717356766140
25.9,61.8,66.8,1717356769141
25.9,61.8,66.8,1717356772199
25.9,61.8,66.8,1717356775499
25.9,61.8,66.8,1717356778500
25.8,61.8,66.8,1717356781501
25.8,61.8,66.8,1717356784470
25.8,62,66.8,1717356787500
25.8,62,66.8,1717356790500
25.9,61.8,66.8,1717356793500
25.9,61.8,66.8,1717356796500
25.9,61.8,66.8,1717356799500
25.9,61.8,66.8,1717356802501
25.9,61.8,66.8,1717356805500
25.9,61.8,66.8,1717356808501
25.9,61.8,66.8,1717356811500
25.9,61.8,66.8,1717356814500
25.8,61.8,66.8,1717356817681
25.8,61.9,66.8,1717356820860
25.8,61.9,66.8,1717356823860
25.9,61.9,66.8,1717356826862
25.9,61.9,66.8,1717356829860
25.8,61.8,66.8,1717356832860
25.8,61.8,66.8,1717356835860
25.8,61.8,66.8,1717356838860
25.8,61.8,66.8,1717356841861
25.8,61.9,66.8,1717356844861
25.8,61.9,66.8,1717356847900
25.8,61.8,66.9,1717356850860
25.8,61.8,66.9,1717356853862
25.8,61.8,66.9,1717356856860
25.8,61.8,66.9,1717356859860
25.8,61.8,66.8,1717356862861
25.8,61.8,66.8,1717356866221
25.8,61.8,66.8,1717356869220
25.8,61.9,66.8,1717356872220
25.8,61.9,66.8,1717356875222
25.8,61.9,66.8,1717356878117
25.8,61.9,66.8,1717356881221
25.8,61.9,66.8,1717356884221
25.8,61.9,66.8,1717356887222
25.8,61.9,66.8,1717356890221
25.8,61.9,66.8,1717356893222
25.8,61.8,66.8,1717356896221
25.8,61.8,66.8,1717356899220
25.8,61.8,66.8,1717356902221
25.8,61.8,66.8,1717356905222
25.8,61.8,66.8,1717356908116
25.8,61.9,66.8,1717356911581
25.8,61.9,66.8,1717356914581
25.8,61.7,66.8,1717356917581
25.8,61.7,66.8,1717356920581
25.8,61.8,66.8,1717356923582
25.8,61.8,66.8,1717356926582
25.8,61.9,66.8,1717356929581
25.8,61.9,66.8,1717356932582
25.8,61.7,66.8,1717356935581
25.8,61.7,66.8,1717356938477
25.8,61.7,66.7,1717356941582
25.8,61.7,66.7,1717356944582
25.8,61.9,66.8,1717356947581
25.8,61.9,66.8,1717356950581
25.8,61.8,66.8,1717356953642
25.8,61.8,66.8,1717356956943
25.8,61.8,66.8,1717356959943
25.8,61.9,66.8,1717356962941
25.8,61.9,66.8,1717356965942
25.8,61.9,66.8,1717356968838
25.8,61.9,66.8,1717356971943
25.8,61.8,66.8,1717356974942
25.8,61.8,66.8,1717356977942
25.8,61.8,66.8,1717356980942
25.8,61.8,66.8,1717356983942
25.8,61.8,66.8,1717356986942
25.8,61.8,66.8,1717356989943
25.8,61.8,66.7,1717356992942
25.8,61.8,66.7,1717356995942
25.8,61.9,66.7,1717356998911
25.8,61.8,66.8,1717357002304
25.8,61.8,66.8,1717357005303
25.8,61.8,66.8,1717357008302
25.8,61.8,66.8,1717357011303
25.8,61.7,66.8,1717357014304
25.8,61.7,66.8,1717357017303
25.8,61.8,66.8,1717357020304
25.8,61.8,66.8,1717357023305
25.8,61.7,66.8,1717357026303
25.8,61.7,66.8,1717357029303
25.8,61.8,66.8,1717357032303
25.8,61.8,66.8,1717357035303
25.8,61.9,66.7,1717357038303
25.8,61.9,66.7,1717357041303
25.8,62,66.8,1717357044305
25.8,61.8,66.8,1717357047664
25.8,61.8,66.8,1717357050663
25.8,61.7,66.9,1717357053664
25.8,61.7,66.9,1717357056664
25.8,61.8,66.8,1717357059663
25.8,61.8,66.8,1717357062663
25.8,61.9,66.8,1717357065665
25.8,61.9,66.8,1717357068664
25.8,61.9,66.8,1717357071664
25.8,61.9,66.8,1717357074665
25.8,61.8,66.8,1717357077664
25.8,61.8,66.8,1717357080665
25.8,61.8,66.8,1717357083663
25.8,61.8,66.8,1717357086664
25.8,61.8,66.7,1717357089664
25.8,61.7,66.8,1717357093024
25.8,61.7,66.8,1717357096025
25.8,61.8,66.8,1717357099026
25.8,61.8,66.8,1717357102024
25.8,61.7,66.8,1717357105025
25.8,61.7,66.8,1717357108025
25.8,61.9,66.8,1717357111023
25.8,61.9,66.8,1717357114025
25.8,61.9,66.8,1717357117085
25.8,61.9,66.8,1717357120025
25.8,61.7,66.8,1717357122920
25.8,61.7,66.8,1717357126026
25.8,62,66.8,1717357129025
25.8,62,66.8,1717357132026
25.8,61.7,66.8,1717357135024
25.8,61.8,66.8,1717357138384
25.8,61.8,66.8,1717357141384
25.7,61.8,66.7,1717357144384
25.7,61.8,66.7,1717357147385
25.7,61.9,66.7,1717357150385
25.7,61.9,66.7,1717357153281
25.7,61.7,66.8,1717357156386
25.7,61.7,66.8,1717357159385
25.8,61.7,66.7,1717357162384
25.8,61.7,66.7,1717357165384
25.8,61.6,66.8,1717357168384
25.8,61.6,66.8,1717357171384
25.7,61.8,66.7,1717357174384
25.7,61.8,66.7,1717357177384
25.7,61.9,66.8,1717357180384
25.7,61.8,66.8,1717357183640
25.7,61.8,66.8,1717357186744
25.7,61.9,66.8,1717357189744
25.7,61.9,66.8,1717357192745
25.7,61.7,66.8,1717357195744
25.7,61.7,66.8,1717357198744
25.7,61.9,66.8,1717357201744
25.7,61.9,66.8,1717357204744
25.7,61.9,66.8,1717357207745
25.7,61.9,66.8,1717357210745
25.7,61.8,66.8,1717357213640
25.7,61.8,66.8,1717357216744
25.7,61.8,66.8,1717357219745
25.7,61.8,66.8,1717357222747
25.7,61.8,66.7,1717357225746
25.7,61.7,66.8,1717357229105
25.7,61.7,66.8,1717357232106
25.7,61.8,66.7,1717357235106
25.7,61.8,66.7,1717357238105
25.7,61.7,66.8,1717357241109
25.7,61.7,66.8,1717357244014
25.7,61.8,66.8,1717357247105
25.7,61.8,66.8,1717357250106
25.7,61.8,66.7,1717357253105
25.7,61.8,66.7,1717357256106
25.7,61.8,66.8,1717357259105
25.7,61.8,66.8,1717357262106
25.7,61.9,66.7,1717357265106
25.7,61.9,66.7,1717357268105
25.7,61.8,66.8,1717357271107
25.7,61.8,66.8,1717357274467
25.7,61.8,66.8,1717357277466
25.7,61.9,66.8,1717357280466
25.7,61.9,66.8,1717357283465
25.7,61.8,66.7,1717357286467
25.7,61.8,66.7,1717357289465
25.7,61.7,66.6,1717357292467
25.7,61.7,66.6,1717357295466
25.7,61.9,66.7,1717357298466
25.7,61.9,66.7,1717357301467
25.7,61.7,66.7,1717357304468
25.7,61.7,66.7,1717357307465
25.7,61.7,66.7,1717357310467
25.7,61.7,66.7,1717357313468
25.7,61.7,66.7,1717357316466
25.7,61.7,66.7,1717357319826
25.7,61.7,66.7,1717357322826
25.6,62,66.6,1717357325826
25.6,62,66.6,1717357328827
25.7,61.7,66.8,1717357331826
25.7,61.7,66.8,1717357334828
25.7,61.8,66.8,1717357337722
25.7,61.8,66.8,1717357340827
25.7,61.8,66.8,1717357343826
