Temp Sensor 1,Temp Sensor 2,Light Percentage,Soil Moisture 1,Soil Moisture 2,Humidity,Timestamp
19.5,null,0,66.8,73.4,null,1717989564001
19.4,null,0,66.7,73.4,null,1717989594661
19.4,null,0,66.7,73.4,null,1717989625320
19.5,null,0,66.8,73.5,null,1717989655982
19.4,null,0,66.7,73.4,null,1717989686642
19.5,null,0,66.7,73.5,null,1717989717362
19.4,null,0,66.7,73.4,null,1717989748023
19.4,null,0,66.8,73.4,null,1717989778684
19.4,null,0,66.7,73.4,null,1717989809344
19.4,null,0,66.7,73.4,null,1717989840003
19.4,null,0,66.8,73.4,null,1717989870723
19.4,null,0,66.8,73.4,null,1717989901386
19.4,null,0,66.6,73.4,null,1717989932045
19.4,null,0,66.7,73.4,null,1717989962707
19.4,null,0,66.8,73.4,null,1717989993368
19.4,null,0,66.7,73.4,null,1717990024087
19.4,null,0,66.7,73.4,null,1717990054747
19.4,null,0,66.7,73.4,null,1717990085406
19.4,null,0,66.7,73.5,null,1717990116068
19.4,null,0,66.7,73.5,null,1717990146729
19.4,null,0,66.8,73.4,null,1717990177387
19.4,null,0,66.6,73.5,null,1717990208109
19.4,null,0,66.8,73.5,null,1717990238770
19.4,null,0,66.7,73.7,null,1717990269430
19.4,null,0,66.8,73.5,null,1717990300090
19.4,null,0,66.8,73.5,null,1717990330751
19.4,null,0,66.8,73.6,null,1717990361472
19.4,null,0,66.8,73.4,null,1717990392132
19.4,null,0,66.8,73.7,null,1717990422792
19.4,null,0,66.8,73.6,null,1717990453454
19.4,null,0,66.9,73.6,null,1717990484114
19.4,null,0,66.8,73.5,null,1717990514775
19.4,null,0,66.8,73.7,null,1717990545495
19.4,null,0,66.7,73.4,null,1717990576153
19.4,null,0,66.8,73.5,null,1717990606814
19.4,null,0,66.8,73.4,null,1717990637476
19.4,null,0,66.8,73.7,null,1717990668136
19.4,null,0,66.6,73.5,null,1717990698855
19.4,null,0,66.8,73.6,null,1717990729576
19.4,null,0,66.9,73.6,null,1717990760177
19.4,null,0,66.8,73.5,null,1717990790836
19.4,null,0,66.8,73.5,null,1717990821498
19.4,null,0,66.6,73.4,null,1717990852157
19.4,null,0,66.8,73.5,null,1717990882878
19.4,null,0,66.8,73.4,null,1717990913538
19.4,null,0,66.8,73.6,null,1717990944201
19.4,null,0,66.8,73.4,null,1717990974859
19.4,null,0,66.7,73.6,null,1717991005521
19.4,null,0,66.7,73.5,null,1717991036243
19.4,null,0,66.8,73.6,null,1717991066901
19.4,null,0,66.7,73.5,null,1717991097562
19.4,null,0,66.8,73.7,null,1717991128221
19.4,null,0,66.8,73.5,null,1717991158884
19.4,null,0,66.5,73.4,null,1717991189543
19.4,null,0,66.8,73.5,null,1717991220263
19.4,null,0,66.7,73.5,null,1717991250922
19.4,null,0,66.9,73.5,null,1717991281584
19.4,null,0,66.6,73.4,null,1717991312243
19.4,null,0,66.8,73.6,null,1717991342905
19.4,null,0,66.7,73.5,null,1717991373520
19.4,null,0,66.8,73.4,null,1717991404286
19.4,null,0,66.5,73.5,null,1717991434946
19.4,null,0,66.6,73.4,null,1717991465606
19.4,null,0,66.8,73.4,null,1717991496266
19.4,null,0,66.7,73.5,null,1717991526928
19.4,null,0,66.6,73.4,null,1717991557649
19.4,null,0,66.8,73.5,null,1717991588307
19.4,null,0,66.8,73.5,null,1717991618969
19.4,null,0,66.8,73.5,null,1717991649629
19.4,null,0,66.8,73.4,null,1717991680289
19.4,null,0,66.7,73.4,null,1717991711009
19.4,null,0,66.7,73.4,null,1717991741672
19.3,null,0,66.8,73.4,null,1717991772332
19.4,null,0,66.6,73.4,null,1717991802992
19.3,null,0,66.8,73.4,null,1717991833651
19.4,null,0,66.6,73.4,null,1717991864313
19.4,null,0,66.7,73.4,null,1717991895033
19.4,null,0,66.6,73.4,null,1717991925693
19.4,null,0,66.6,73.5,null,1717991956355
19.4,null,0,66.8,73.4,null,1717991987013
19.4,null,0,66.7,73.4,null,1717992017673
19.4,null,0,66.8,73.4,null,1717992048395
19.3,null,0,66.8,73.5,null,1717992079055
19.4,null,0,66.6,73.4,null,1717992109716
19.3,null,0,66.5,73.4,null,1717992140376
19.4,null,0,66.7,73.4,null,1717992171037
19.3,null,0,66.8,73.4,null,1717992201697
19.4,null,0,66.7,73.4,null,1717992232416
19.4,null,0,66.8,73.4,null,1717992263076
19.4,null,0,66.7,73.4,null,1717992293738
19.3,null,0,66.8,73.4,null,1717992324399
19.4,null,0,66.8,73.4,null,1717992355058
19.3,null,0,66.7,73.4,null,1717992385779
19.3,null,0,66.7,73.4,null,1717992416439
19.3,null,0,66.7,73.5,null,1717992447101
19.3,null,0,66.8,73.4,null,1717992477761
19.3,null,0,66.8,73.4,null,1717992508420
19.3,null,0,66.5,73.4,null,1717992539141
19.3,null,0,66.7,73.4,null,1717992569803
19.3,null,0,66.7,73.4,null,1717992600463
19.3,null,0,66.7,73.5,null,1717992631123
19.3,null,0,66.6,73.4,null,1717992661784
19.3,null,0,66.6,73.4,null,1717992692443
19.3,null,0,66.8,73.4,null,1717992723164
19.3,null,0,66.7,73.4,null,1717992753825
19.4,null,0,66.7,73.4,null,1717992784484
19.3,null,0,66.8,73.4,null,1717992815144
19.3,null,0,66.8,73.4,null,1717992845806
19.3,null,0,66.8,73.4,null,1717992876525
19.3,null,0,66.7,73.3,null,1717992907186
19.3,null,0,66.7,73.4,null,1717992937846
19.3,null,0,66.6,73.5,null,1717992968506
19.3,null,0,66.6,73.2,null,1717992999167
19.3,null,0,66.8,73.4,null,1717993029828
19.3,null,0,66.7,73.4,null,1717993060547
19.3,null,0,66.6,73.4,null,1717993091208
19.3,null,0,66.8,73.4,null,1717993121869
19.3,null,0,66.6,73.4,null,1717993152530
19.3,null,0,66.5,73.4,null,1717993183189
19.3,null,0,66.6,73.4,null,1717993213911
19.3,null,0,66.6,73.4,null,1717993244573
19.3,null,0,66.7,73.4,null,1717993275231
19.3,null,0,66.8,73.4,null,1717993305891
19.3,null,0,66.8,73.4,null,1717993336552
19.3,null,0,66.6,73.4,null,1717993367212
19.3,null,0,66.7,73.3,null,1717993397934
19.3,null,0,66.8,73.4,null,1717993428593
19.3,null,0,66.6,73.4,null,1717993459253
19.3,null,0,66.8,73.4,null,1717993489913
19.3,null,0,66.8,73.4,null,1717993520575
19.3,null,0,66.7,73.4,null,1717993551295
19.3,null,0,66.7,73.4,null,1717993581956
19.3,null,0,66.5,73.4,null,1717993612616
19.3,null,0,66.7,73.4,null,1717993643276
19.3,null,0,66.7,73.6,null,1717993673936
19.3,null,0,66.8,73.5,null,1717993704596
19.3,null,0,66.8,73.4,null,1717993735316
19.3,null,0,66.8,73.5,null,1717993765977
19.3,null,0,66.8,73.7,null,1717993796637
19.3,null,0,66.8,73.5,null,1717993827299
19.3,null,0,66.8,73.5,null,1717993857959
19.3,null,0,66.8,73.5,null,1717993888679
19.3,null,0,66.8,73.5,null,1717993919341
19.3,null,0,66.9,73.5,null,1717993950000
19.3,null,0,66.8,73.6,null,1717993980662
19.3,null,0,66.7,73.5,null,1717994011322
19.3,null,0,66.7,73.4,null,1717994041982
19.3,null,0,66.8,73.5,null,1717994072701
19.3,null,0,66.8,73.6,null,1717994103361
19.3,null,0,66.7,73.5,null,1717994134024
19.3,null,0,66.8,73.4,null,1717994164683
19.3,null,0,66.8,73.5,null,1717994195344
19.3,null,0,66.8,73.4,null,1717994226063
19.3,null,0,66.7,73.4,null,1717994256726
19.3,null,0,66.7,73.5,null,1717994287399
19.3,null,0,66.8,73.5,null,1717994318046
19.3,null,0,66.7,73.5,null,1717994348707
19.3,null,0,66.8,73.4,null,1717994379367
19.3,null,0,66.9,73.7,null,1717994410087
19.3,null,0,66.8,73.6,null,1717994440747
19.3,null,0,66.8,73.4,null,1717994471407
19.2,null,0,66.8,73.4,null,1717994502067
19.3,null,0,66.8,73.5,null,1717994532728
19.2,null,0,66.7,73.4,null,1717994563449
19.3,null,0,66.8,73.4,null,1717994594109
19.2,null,0,66.8,73.4,null,1717994624768
19.3,null,0,66.7,73.4,null,1717994655429
19.3,null,0,66.8,73.4,null,1717994686092
19.3,null,0,66.8,73.5,null,1717994716750
19.3,null,0,66.8,73.4,null,1717994747471
19.3,null,0,66.8,73.4,null,1717994778133
19.3,null,0,66.8,73.5,null,1717994808793
19.3,null,0,66.8,73.4,null,1717994839455
19.2,null,0,66.8,73.5,null,1717994870112
19.3,null,0,66.8,73.4,null,1717994900833
19.3,null,0,66.8,73.4,null,1717994931494
19.2,null,0,66.8,73.4,null,1717994962155
19.2,null,0,66.8,73.4,null,1717994992814
19.2,null,0,66.7,73.4,null,1717995023477
19.2,null,0,66.9,73.4,null,1717995054196
19.3,null,0,66.8,73.4,null,1717995084856
19.2,null,0,66.9,73.4,null,1717995115517
19.2,null,0,66.8,73.4,null,1717995146177
19.2,null,0,66.7,73.5,null,1717995176837
19.3,null,0,66.8,73.4,null,1717995207497
19.2,null,0,66.9,73.4,null,1717995238219
19.2,null,0,66.8,73.4,null,1717995268878
19.2,null,0,66.7,73.5,null,1717995299540
19.2,null,0,66.8,73.4,null,1717995330201
19.2,null,0,66.8,73.4,null,1717995360860
19.2,null,0,66.8,73.4,null,1717995391580
19.2,null,0,66.8,73.4,null,1717995422240
19.2,null,0,66.8,73.5,null,1717995452902
19.2,null,0,66.7,73.4,null,1717995483562
19.2,null,0,66.8,73.4,null,1717995514223
19.2,null,0,66.8,73.5,null,1717995544882
19.2,null,0,66.8,73.5,null,1717995575498
19.2,null,0,66.8,73.4,null,1717995606265
19.2,null,0,66.8,73.4,null,1717995636924
19.2,null,0,66.8,73.4,null,1717995667584
19.2,null,0,66.7,73.4,null,1717995698245
19.2,null,0,66.7,73.4,null,1717995728967
19.2,null,0,66.7,73.4,null,1717995759626
19.2,null,0,66.7,73.4,null,1717995790287
19.2,null,0,66.9,73.4,null,1717995820946
19.2,null,0,66.8,73.5,null,1717995851607
19.2,null,0,66.6,73.4,null,1717995882268
19.2,null,0,66.7,73.4,null,1717995912988
19.2,null,0,66.8,73.4,null,1717995943649
19.2,null,0,66.8,73.5,null,1717995974309
19.2,null,0,66.8,73.5,null,1717996004968
19.2,null,0,66.6,73.4,null,1717996035629
19.2,null,0,66.7,73.4,null,1717996066350
19.2,null,0,66.6,73.4,null,1717996097009
19.2,null,0,66.8,73.4,null,1717996127670
19.2,null,0,66.8,73.4,null,1717996158331
19.2,null,0,66.7,73.4,null,1717996188992
19.2,null,0,66.8,73.4,null,1717996219652
19.2,null,0,66.7,73.4,null,1717996250372
19.2,null,0,66.7,73.4,null,1717996281033
19.2,null,0,66.8,73.4,null,1717996311693
19.2,null,0,66.8,73.4,null,1717996342354
19.1,null,0,66.6,73.4,null,1717996373013
19.2,null,0,66.8,73.4,null,1717996403734
19.2,null,0,66.7,73.4,null,1717996434395
19.2,null,0,66.7,73.4,null,1717996465056
19.2,null,0,66.8,73.4,null,1717996495716
19.1,null,0,66.7,73.4,null,1717996526377
19.1,null,0,66.8,73.4,null,1717996557037
19.1,null,0,66.8,73.4,null,1717996587757
19.2,null,0,66.6,73.4,null,1717996618417
19.1,null,0,66.7,73.4,null,1717996649079
19.1,null,0,66.7,73.4,null,1717996679737
19.2,null,0,66.8,73.4,null,1717996710398
19.2,null,0,66.8,73.4,null,1717996741120
19.1,null,0,66.8,73.4,null,1717996771779
19.1,null,0,66.8,73.4,null,1717996802439
19.1,null,0,66.7,73.3,null,1717996833100
19.1,null,0,66.8,73.4,null,1717996863821
19.1,null,0,66.8,73.4,null,1717996894424
19.1,null,0,66.7,73.4,null,1717996925142
19.1,null,0,66.8,73.4,null,1717996955801
19.1,null,0,66.6,73.3,null,1717996986463
19.1,null,0,66.7,73.4,null,1717997017123
19.1,null,0,66.8,73.4,null,1717997047783
19.1,null,0,66.8,73.4,null,1717997078505
19.1,null,0,66.7,73.4,null,1717997109165
19.1,null,0,66.7,73.4,null,1717997139826
19.1,null,0,66.7,73.3,null,1717997170485
19.1,null,0,66.7,73.4,null,1717997201146
19.1,null,0,66.7,73.4,null,1717997231807
19.1,null,0,66.7,73.4,null,1717997262527
19.1,null,0,66.6,73.4,null,1717997293185
19.1,null,0,66.7,73.3,null,1717997323846
19.1,null,0,66.8,73.4,null,1717997354506
19.1,null,0,66.6,73.4,null,1717997385166
19.1,null,0,66.8,73.5,null,1717997415888
19.1,null,0,66.7,73.4,null,1717997446550
19.1,null,0,66.8,73.4,null,1717997477212
19.1,null,0,66.8,73.3,null,1717997507868
19.1,null,0,66.8,73.3,null,1717997538530
19.1,null,0,66.8,73.4,null,1717997569249
19.1,null,0,66.8,73.3,null,1717997599910
19.1,null,0,66.7,73.4,null,1717997630571
19.1,null,0,66.7,73.4,null,1717997661231
19.1,null,0,66.8,73.3,null,1717997691892
19.1,null,0,66.8,73.3,null,1717997722552
19.1,null,0,66.7,73.4,null,1717997753271
19.1,null,0,66.7,73.3,null,1717997783933
19.1,null,0,66.7,73.4,null,1717997814595
19.1,null,0,66.6,73.4,null,1717997845253
19.1,null,0,66.8,73.4,null,1717997875916
19.1,null,0,66.8,73.2,null,1717997906636
19.1,null,0,66.8,73.4,null,1717997937294
19.1,null,0,66.5,73.4,null,1717997967954
19.1,null,0,66.8,73.4,null,1717997998616
19.1,null,0,66.7,73.4,null,1717998029275
19.1,null,0,66.7,73.4,null,1717998059937
19.1,null,0,66.5,73.4,null,1717998090658
19.1,null,0,66.7,73.4,null,1717998121317
19.1,null,0,66.6,73.4,null,1717998151978
19.1,null,0,66.7,73.4,null,1717998182638
19.1,null,0,66.8,73.4,null,1717998213299
19.1,null,0,66.7,73.4,null,1717998244019
19.1,null,0,66.8,73.4,null,1717998274680
19.1,null,0,66.8,73.3,null,1717998305341
19.1,null,0,66.7,73.4,null,1717998336001
19.1,null,0,66.6,73.4,null,1717998366662
19.1,null,0,66.7,73.3,null,1717998397322
19.1,null,0,66.7,73.4,null,1717998428043
19.1,null,0,66.6,73.4,null,1717998458702
19.1,null,0,66.6,73.4,null,1717998489364
19.1,null,0,66.6,73.3,null,1717998520025
19.1,null,0,66.8,73.4,null,1717998550684
19.1,null,0,66.7,73.4,null,1717998581405
19.1,null,0,66.8,73.4,null,1717998612064
19.1,null,0,66.7,73.4,null,1717998642727
19.1,null,0,66.5,73.4,null,1717998673385
19.1,null,0,66.8,73.4,null,1717998704046
19.1,null,0,66.7,73.4,null,1717998734705
19.1,null,0,66.9,73.5,null,1717998765427
19.1,null,0,66.8,73.6,null,1717998796086
19.1,null,0,66.8,73.6,null,1717998826746
19.1,null,0,66.7,73.4,null,1717998857408
19,null,0,66.7,73.4,null,1717998888070
19.1,null,0,66.8,73.5,null,1717998918788
19.1,null,0,66.7,73.5,null,1717998949449
19.1,null,0,66.9,73.7,null,1717998980169
19,null,0,66.8,73.5,null,1717999010772
19,null,0,66.8,73.4,null,1717999041432
19,null,0,66.8,73.5,null,1717999072090
19.1,null,0,66.8,73.5,null,1717999102811
19,null,0,66.8,73.5,null,1717999133473
19,null,0,66.8,73.6,null,1717999164132
19,null,0,66.7,73.4,null,1717999194793
19.1,null,0,66.9,73.5,null,1717999225452
19,null,0,66.7,73.4,null,1717999256173
19,null,0,66.8,73.5,null,1717999286835
19,null,0,66.8,73.5,null,1717999317555
19,null,0,66.8,73.4,null,1717999348156
19,null,0,66.8,73.4,null,1717999378816
19,null,0,66.8,73.5,null,1717999409476
19,null,0,66.8,73.5,null,1717999440196
19,null,0,66.7,73.6,null,1717999470858
19.1,null,0,67,73.5,null,1717999501516
19,null,0,66.9,73.5,null,1717999532176
19,null,0,66.8,73.5,null,1717999562839
19,null,0,66.8,73.4,null,1717999593557
19,null,0,66.8,73.5,null,1717999624217
19,null,0,66.7,73.4,null,1717999654881
19,null,0,66.8,73.4,null,1717999685539
19,null,0,66.7,73.5,null,1717999716200
19,null,0,66.7,73.4,null,1717999746859
19,null,0,66.8,73.6,null,1717999777580
19,null,0,66.9,73.4,null,1717999808242
19,null,0,66.7,73.4,null,1717999838901
19,null,0,66.7,73.4,null,1717999869562
19,null,0,66.9,73.5,null,1717999900224
19,null,0,66.8,73.5,null,1717999930943
19,null,0,66.7,73.4,null,1717999961602
19,null,0,66.5,73.4,null,1717999992264
19,null,0,66.8,73.5,null,1718000022924
19,null,0,66.9,73.4,null,1718000053587
19,null,0,66.8,73.5,null,1718000084306
19,null,0,66.8,73.4,null,1718000114966
19,null,0,66.9,73.4,null,1718000145626
19,null,0,66.9,73.4,null,1718000176287
19,null,0,66.8,73.4,null,1718000206945
19,null,0,66.8,73.4,null,1718000237606
19,null,0,66.7,73.4,null,1718000268326
19,null,0,66.8,73.4,null,1718000298986
19,null,0,66.8,73.4,null,1718000329648
19,null,0,66.8,73.5,null,1718000360309
18.9,null,0,66.8,73.4,null,1718000390969
19,null,0,66.8,73.4,null,1718000421690
19,null,0,66.8,73.5,null,1718000452351
18.9,null,0,66.8,73.4,null,1718000483010
19,null,0,66.8,73.4,null,1718000513670
19,null,0,66.8,73.4,null,1718000544331
19,null,0,66.9,73.4,null,1718000574993
19,null,0,66.7,73.4,null,1718000605713
18.9,null,0,66.8,73.4,null,1718000636372
18.9,null,0,66.7,73.4,null,1718000667031
19,null,0,66.7,73.4,null,1718000697693
19,null,0,66.9,73.4,null,1718000728353
19,null,0,66.8,73.4,null,1718000759074
19,null,0,66.8,73.4,null,1718000789733
19,null,0,66.5,73.4,null,1718000820397
19,null,0,66.8,73.4,null,1718000851056
18.9,null,0,66.7,73.5,null,1718000881715
19,null,0,66.7,73.4,null,1718000912376
18.9,null,0,66.8,73.4,null,1718000943095
18.9,null,0,66.7,73.4,null,1718000973756
19,null,0,66.8,73.2,null,1718001004417
18.9,null,0,66.5,73.4,null,1718001035078
18.9,null,0,66.5,73.4,null,1718001065738
18.9,null,0,66.6,73.4,null,1718001096458
